role,group,campaign_id,seed,artifact,artifact_bytes,sha256,outcome,capture_classification,final_classification,classification_source,max_act
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432369,run_STS432369_a20_ironclad.jsonl,1048921,ba3c846e82dedddae8f56cf8b8801e2600e20e1fbfb2e1592217b706ed604eeb,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432377,run_STS432377_a20_ironclad.jsonl,2550883,17ef65d11e818ab312433f5ebfb62f246f1fd1fb808e9839adef12368d4936b2,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432385,run_STS432385_a20_ironclad.jsonl,2050184,f5b9b6aa7c9009f2a4db87fc34e5a89eb1ea063b13ae4b7a2e7c392a78baf4c7,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432393,run_STS432393_a20_ironclad.jsonl,1116263,465e2bcb6370e4e7be1034b2029f05754c3866ca9de5b1996a75e74abd097a73,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432401,run_STS432401_a20_ironclad.jsonl,1605821,5fd5e1c7a78e3d9e8e8c20d2b1126562e0558650c97d53cc7151c8302dcfdb14,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432409,run_STS432409_a20_ironclad.jsonl,1478917,0789c706a9a06c9b320b8f5763d880b776509c61178206f14269ecdb9485eccb,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432417,run_STS432417_a20_ironclad.jsonl,1292009,fe85111fff81025e24984f99f637f3fbdc3d6168793b5e11945456f5e918c4bf,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432425,run_STS432425_a20_ironclad.jsonl,1828998,6a9f119ea31d1975bcd32b7e7f6602f991e86fc49db357e2a364256c6444d07d,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432433,run_STS432433_a20_ironclad.jsonl,4427040,70add775e211dc2f99ca18a27afab286eabc0f9bd5699a2549399f60f6a40fc3,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432441,run_STS432441_a20_ironclad.jsonl,1859709,5267ea55f5046377288bb3a281e6a808bf143aecb13f97752b020bdec6d38dba,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432449,run_STS432449_a20_ironclad.jsonl,1748599,aa0d519f68703d744414cd9a5cfceab207e6c8fa165d12bf8d555f979206ebd1,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432457,run_STS432457_a20_ironclad.jsonl,3224107,a6886cf44a6b9599cda760e8308f2e51b6daccfad8d0734344a2ee1baab6c7ee,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432465,run_STS432465_a20_ironclad.jsonl,2309297,6fe2d469a2495a682f85c33ff4dccd3d29c1f70906920498765fe33ba2163011,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432473,run_STS432473_a20_ironclad.jsonl,2634033,585f9e92562e2c85a1be3a9185a1e3faf930a5449016159ec3031c1706257274,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432481,run_STS432481_a20_ironclad.jsonl,1396272,09bf9bfede60a3333a63e48101abc486bf19f3dc19931d66394e5afa1530e934,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432489,run_STS432489_a20_ironclad.jsonl,4231110,f8c7eb558f972afed3ab50e23e7a860648ad5c1f6cd2dd32457a56f11c942568,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432497,run_STS432497_a20_ironclad.jsonl,3326573,6020822448af993c6a49193836f21f6c668abd7f82d1042ce6d38c39dd723d11,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432505,run_STS432505_a20_ironclad.jsonl,2727478,25b8ddf6b86d2b8436f47fc59e63639cd249c295bcf82867c0159befd167bdee,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432513,run_STS432513_a20_ironclad.jsonl,4491669,b5f8890ce1c7a8cf8f69a2b634335403fa9bdd926293a3b7c3cea9ea92249d45,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432521,run_STS432521_a20_ironclad.jsonl,923226,91e247abe99d90f13153b309fb93bcafe6c40cd941c13d4e0b6e0db9fe6d26a9,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432529,run_STS432529_a20_ironclad.jsonl,2838999,65293aef80725f7934a56445429aadbee8389cc5495c278b3d0ecddc90cf9d90,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432537,run_STS432537_a20_ironclad.jsonl,2969389,5cd9b55f8ce58d37073f0ca0cdd2296b7842a931a9cdd52818d8567413fa1fb7,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432545,run_STS432545_a20_ironclad.jsonl,2970077,b2a2986f9c782c2e970a7e5095970e88af3a5fada87ab176ecd58349f1cc9af3,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432553,run_STS432553_a20_ironclad.jsonl,2001731,3e82d7bd6fc186c17f0020f7ab35eeb0ac36bceefb424a2643e57e9b6796845b,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432561,run_STS432561_a20_ironclad.jsonl,1959910,0b4eb6841762b387187130ba105766cf6cf527266404bfe27bf2fae56a3b8e08,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432569,run_STS432569_a20_ironclad.jsonl,3433712,b7301878cc48671798886a56eb0a34f93fff8c90d732ef1e38c65e54adc92d6c,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432577,run_STS432577_a20_ironclad.jsonl,3304540,d94981d8f96384e820d60cb08c482a8ff78ebdf2a0acc37f0de7b75652e4debc,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432585,run_STS432585_a20_ironclad.jsonl,2501693,4d699a66198140334f0610ce4c1ff9afaa4e6cca85129c2e520180d3dcc1b24f,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432593,run_STS432593_a20_ironclad.jsonl,2095751,a6cf6a8cc76a69f6cb057eb70da2f4069157dc9290d9170f27d21f451f7a4a90,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432601,run_STS432601_a20_ironclad.jsonl,3103771,b7e4ce2079caed9908140d6dfd1cb2903a1de411278b37cdbabd6a5d98d5ec8b,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432609,run_STS432609_a20_ironclad.jsonl,1895335,ebc3584049ceb45afc4a124a5120d5e11fbb29e515fc223ac18ae3d5c2b67074,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432617,run_STS432617_a20_ironclad.jsonl,3224340,614850a33ccfa8af21be5360760c2a347a6ef9a7a0ec48d347e32474c2f0db70,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432625,run_STS432625_a20_ironclad.jsonl,1719412,bdde751dd74cd4012d380549b05eff5e3e4072894aeab00b057a713d24e213fe,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432633,run_STS432633_a20_ironclad.jsonl,4082745,0edcf6a7189a402891f2aa6b9e51830d6598bd118ab07bf4d3250408d50e10aa,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432641,run_STS432641_a20_ironclad.jsonl,4457820,5b9e2a177c40e746f1c50983ed14fe521818f1b0f8930a57f02a4cfcab01e4e8,death,state_divergence,clean,retest sweep,2
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432649,run_STS432649_a20_ironclad.jsonl,3149767,df2a85058a31f048dc0747a689c962bb778323eff78fdb34d8861016ac9630b4,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432657,run_STS432657_a20_ironclad.jsonl,1249526,ca6b412f96b26960acaf1d009884bbad73a5b01e3046227a1e9445bd6ceb9870,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432665,run_STS432665_a20_ironclad.jsonl,3653580,1895bdb4798f994bb8734091f26c654621c4a9e54743fdbe2460cf5457073051,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432673,run_STS432673_a20_ironclad.jsonl,2696799,fe474541c06ee1940f03356c7d6be2380835f431556396097ab5e732edb86876,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432681,run_STS432681_a20_ironclad.jsonl,3242232,2d90987417c75737e82e53a82749a8ed291c4b34efbbe1f60ca786dec036965a,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432689,run_STS432689_a20_ironclad.jsonl,2633880,90b106715567b01cdef787ec15aa313cc562ac0dc005133934f16e58ef6aec75,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432697,run_STS432697_a20_ironclad.jsonl,1594883,a52e4c4287d91f45c21c275a0a1323d3db57cda012e84f1ea3a71b3e0f71a058,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432705,run_STS432705_a20_ironclad.jsonl,2291373,fcec455df0a33b33e6f6e6ba36795b2c5c9b7c8952cb87341184f2cf696e4d08,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432713,run_STS432713_a20_ironclad.jsonl,2457769,1cf7e33da4a41a991089e255adcfb6cc784cb6f48f2d46f352c561f1769045c8,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432721,run_STS432721_a20_ironclad.jsonl,1944502,0c313759fcefda789df0c7c6619e94d6ee1c5e0304c771122550034d9ed0a89e,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432729,run_STS432729_a20_ironclad.jsonl,1219392,4cdd035af2e566a2d95d405ab985431896e5894b23b12ff8c9196124c26d9a8c,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432737,run_STS432737_a20_ironclad.jsonl,3934814,cfd3b7d05854188a77390f394eb026e45a19c78a88616566b9f9062d8fa98f9e,death,state_divergence,part,retest sweep,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-002-of-008,STS432745,run_STS432745_a20_ironclad.jsonl,4012576,904853d911ad2197505a4d55e18d9d8a141ea481e34c3648d050ba3e5b9d6509,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432002,run_STS432002_a20_ironclad.jsonl,2052720,0201822d85a184e00a61dbd458eccd4c7d70ce0711041acb4b5831ba7d5aa46f,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432010,run_STS432010_a20_ironclad.jsonl,3493640,15cce2ed00ed91840c77cb9663774a5837d54906ad136bd54e02c125b14442e2,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432018,run_STS432018_a20_ironclad.jsonl,2966495,ac09a611e0e6bda7ef00c9ac01eb6d0ec5e55632682c958c45966906e116cf95,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432026,run_STS432026_a20_ironclad.jsonl,2093992,df7e0bb84f41e04933c9041dd01d45cb0d64f20d0426be3151645154c886c5ba,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432034,run_STS432034_a20_ironclad.jsonl,4375250,9fa6b748c8c0c9e3bea6602c3a5f479a98913206261723642d215f6e07bcbbfe,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432042,run_STS432042_a20_ironclad.jsonl,2824165,c3a53af760dc4dd40819f019a6c595104017d0b696e3c4b662e7bea8a98544c5,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432050,run_STS432050_a20_ironclad.jsonl,1577654,29ef52e0ad71aa31bf49dac319b12ba305aa540bf5ec551a496ea6a3a0e853bf,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432058,run_STS432058_a20_ironclad.jsonl,1390685,fb3d5527af040b880c80da79d79f543ba75969f5009a563f7531abfd692b6b35,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432066,run_STS432066_a20_ironclad.jsonl,3356816,51519a4cb2bce3c2a7b12f2fd290f42bdf522565155a4301a0242271e739d83a,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432074,run_STS432074_a20_ironclad.jsonl,1743173,e7a498e9e718ed870adfa41898735caee8e6195cf6da7afc686570e832829e40,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432082,run_STS432082_a20_ironclad.jsonl,2998732,59226b2f8a980ba32dce07b676cb61a47aeac1b13356fc879040985e073ce853,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432090,run_STS432090_a20_ironclad.jsonl,1978136,f6c2f66fb27627dd13dbf39ae39befed1624e7f52a99017f38dae3609fb56897,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432098,run_STS432098_a20_ironclad.jsonl,574839,6ab9641897c53e1bf6900e69853f1db4f7978f680ed310dce588ef716c8ef001,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432106,run_STS432106_a20_ironclad.jsonl,2443964,067e7b95e47a324ae26b58751044e437c255b69424f9d5a6887602a0a28cd92a,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432114,run_STS432114_a20_ironclad.jsonl,1071846,2443ef006e365f15b7ccf261da1f4546cb43e0d12081b2f6294ddec29b1052c2,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432122,run_STS432122_a20_ironclad.jsonl,1433336,f17cf69038f37bca3a8dc848c8360b0c94e65818ad83241786c6ca5585f26ce9,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432130,run_STS432130_a20_ironclad.jsonl,3728923,74701f4a3975ceff10001313bac05ba11fdc7ffbf85c0caac41e46a3aaf3b72b,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432138,run_STS432138_a20_ironclad.jsonl,577844,1fcf6286ede56e414602dae037efaf628b9d16dd5a83fab187a91b033e9eac09,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432146,run_STS432146_a20_ironclad.jsonl,1551810,1dd9e6b0fb40ac64b5d2acbb475c11cc4b31d26cb70de457a871473234215e11,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432154,run_STS432154_a20_ironclad.jsonl,1266990,f0ffb4fffceb7e4272b9fdca5e13eba309f06d396218dbbba87110e8902179c2,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432162,run_STS432162_a20_ironclad.jsonl,1464002,26317af846ded03f8587f825e86811cca2d04e2d849707183bf39583afe05da4,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432170,run_STS432170_a20_ironclad.jsonl,1298281,b4adbe4f91f1262a3d84237d43d859d71c80603129aa5eb011929177cd4ec3b5,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432178,run_STS432178_a20_ironclad.jsonl,3732245,f3cab15dae77a6303722e17fd3ff7f9a2edb85b3da568a00c81efe63b176b39f,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432186,run_STS432186_a20_ironclad.jsonl,2044904,29c814ca59384ea9fb7fa5f4635f97500d04499fc004cfda7541b138f467278a,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432194,run_STS432194_a20_ironclad.jsonl,957065,191c7506d80e696391be4845c95a34f310893ba3d37317da2721defe7790d5ed,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432202,run_STS432202_a20_ironclad.jsonl,3400247,e397af57b14c2384926ac76dcef9eda31941abd0d0f2c5d7bb9e96542404adc5,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432210,run_STS432210_a20_ironclad.jsonl,3469218,62eb993b1a9f37872758163f65e0b5795e304258f20b0217442137e24d2cd005,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432218,run_STS432218_a20_ironclad.jsonl,2098613,756ab405c04f4229bdcc9253caa78a312072e3354961d3b7838785b78dbbf127,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432226,run_STS432226_a20_ironclad.jsonl,1535997,7c7ab86b7d6bdc1a7fa64479f94328a014c16a4c8aabf0947243094d1aa68d59,death,state_divergence,part,retest sweep,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432234,run_STS432234_a20_ironclad.jsonl,2055168,406ec51df2d509846b4c576d8918907a215faf59bb30a4b962aa9e580016e604,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432242,run_STS432242_a20_ironclad.jsonl,1576554,46180d2b79290ea354ff34708d26a8bbec7734a6b5e377e006be252499d3492a,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432250,run_STS432250_a20_ironclad.jsonl,2847652,7aa78a5c5e197c04851f3d3bb3b9d02207f87286f5b23e4d30d7472846505f86,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432258,run_STS432258_a20_ironclad.jsonl,2116830,ae6e453b6b0ccede891f89d5c9ef54c244fbade6c024eb6a69127f2417cc7358,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432266,run_STS432266_a20_ironclad.jsonl,1334123,b75938511e04f985e840809f4ddffd45890a2951ad5a5ed0f073384bbc8bd577,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432274,run_STS432274_a20_ironclad.jsonl,2735346,c5798a8b2b0b2ecfe3d32ac8188b7760dda02eefe130f5254b661b0dd168e4ed,death,state_divergence,clean,retest sweep,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432282,run_STS432282_a20_ironclad.jsonl,3277912,4a6f47aec87db4f5a321cae88649c7da28fec0dd808e81ee5577c6a1845bbdad,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432290,run_STS432290_a20_ironclad.jsonl,1897729,ee67565e77c0949e6e59e754d3b8499a96b46f2c77b2501a1a7af6e25baab717,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432298,run_STS432298_a20_ironclad.jsonl,1376385,73e71c99522321b18b868a6caa6b9787a26b992b03232a8b9c43f5d3483167ad,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432306,run_STS432306_a20_ironclad.jsonl,3793505,97815a122368900cc2262ffd1ae29fc23f25696b0b64ff68d2bb6b2b091523ef,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432314,run_STS432314_a20_ironclad.jsonl,3165350,6d652d2c4b02af550fa5cba74e74dff4acf78b17854cd5f3cbba9a7ca8f08a9e,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432322,run_STS432322_a20_ironclad.jsonl,2763728,0177eb52431b0a3b04d28f3390fe694f17724aa2800d792d3d1359c206dc5b0c,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432330,run_STS432330_a20_ironclad.jsonl,2729148,7e6a95debceaf2fe29eaed3f19e41970f83d14123ad28efed8915e8a8f90fcb5,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432338,run_STS432338_a20_ironclad.jsonl,2896159,42b89347377a472cf9dd3154db90cc89719c24f6fc77802e54cad01bdfc35f32,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432346,run_STS432346_a20_ironclad.jsonl,3348165,be828423bb0d54067661eca6a4de2cdd4d0742bf5b57ca00b90f6f4c3ef5ac18,death,clean,clean,capture postprocess,1
breadth,s243_breadth_skip,s243_breadth_skip.worker-003-of-008,STS432354,run_STS432354_a20_ironclad.jsonl,5695973,2125dcfa3667740ff56d7f046f16317fef61e5903df2edc371b835d2cec9bbce,death,state_divergence,clean,retest sweep,2
